name,n,res,ortU,ortV,sv_drift,t_eval,t_dbdsqr,ratio,reps_eval,reps_ref,status,note
adv:gl_clement@400,400,0.001,0.0,0.0,1.65e-16,0.03491,3.021e-05,1155.5776233035417,6,30,PASS,
adv:gl_gro0@400,400,0.018,1.071,1.075,2.99e-15,0.2777,0.003245,85.57781201848998,3,30,PASS,
adv:gl_gro1@400,400,0.018,0.362,0.369,2.66e-13,0.2722,0.002146,126.84063373718547,3,30,PASS,
adv:gl_gro2@400,400,0.01,0.004,0.003,251.0,0.02711,0.002441,11.106104055714871,8,30,PASS,
adv:gl_gro3@400,400,1.065,0.388,0.426,0.471,0.1358,0.001025,132.48780487804876,3,30,PASS,
adv:gl_bwilkp@400,400,0.019,0.892,0.891,1.25e-15,0.164,0.001563,104.92642354446578,3,30,PASS,
adv:gl_ones@400,400,0.0,0.0,0.0,0.0,0.02678,2.588e-06,10347.758887171562,8,30,PASS,
adv:gl_uniform_eps@400,400,0.0,0.0,0.0,0.0,0.0269,4.766e-06,5644.146034410407,8,30,PASS,
adv:gl_uniform_sqrteps@400,400,0.0,0.0,0.0,0.0,0.02687,4.772e-06,5630.762782900251,8,30,PASS,
adv:gl_uniform_eps_to_1@400,400,0.001,0.0,0.0,1.11e-16,0.02703,5.247e-06,5151.515151515151,8,30,PASS,
adv:gl_geometric_eps_to_1@400,400,0.0,0.0,0.0,0.0,0.02679,2.954e-06,9069.058903182126,8,30,PASS,
adv:gl_random_spectrum@400,400,0.026,0.07,0.07,1.83e-13,0.3124,0.002324,134.42340791738383,3,30,PASS,
adv:gl_clustered_at_1@400,400,0.0,0.0,0.0,0.0,0.02698,5.275e-06,5114.691943127962,8,30,PASS,
adv:gl_clustered_at_pm1@400,400,0.0,0.0,0.0,0.0,0.02688,5.178e-06,5191.193511008111,8,30,PASS,
adv:gl_clustered_at_eps@400,400,0.001,0.0,0.0,1.42e-16,0.02703,5.067e-06,5334.517465956187,8,30,PASS,
adv:gl_clustered_at_pmeps@400,400,0.001,0.0,0.0,1.42e-16,0.02696,5.126e-06,5259.461568474445,8,30,PASS,
adv:demmel_S1pe@400,400,0.0,0.0,0.0,0.111,0.02696,0.002369,11.380329252849304,8,30,PASS,
adv:demmel_S1ps@400,400,0.018,1.993,1.991,1.28e-08,0.1732,0.00237,73.0801687763713,3,30,PASS,
adv:demmel_S2pe@400,400,0.018,0.378,0.376,0.111,0.09397,0.001266,74.2259083728278,3,30,PASS,
adv:demmel_S2ps@400,400,0.016,1.344,1.343,1.8e-08,0.2295,0.001369,167.64061358655954,3,30,PASS,
adv:demmel_W1@400,400,0.1,0.0,0.0,0.0762,0.027,0.002006,13.45962113659023,8,30,PASS,
adv:demmel_W2@400,400,0.026,0.945,0.946,4.95e-08,0.1951,0.002005,97.3067331670823,3,30,PASS,
adv:demmel_W3@400,400,0.05,0.892,0.891,2.78e-13,0.2343,0.001975,118.63291139240505,3,30,PASS,
adv:demmel_G1@400,400,1.039,0.596,0.569,0.0261,0.1287,0.000993,129.60725075528703,3,30,PASS,
adv:demmel_G1s@400,400,0.054,0.499,0.522,5.95e-08,0.2198,0.001581,139.0259329538267,3,30,PASS,
adv:demmel_U1@400,400,0.024,0.786,0.785,2.82e-13,0.2619,0.002004,130.688622754491,3,30,PASS,
adv:demmel_U1s@400,400,0.024,0.809,0.813,2.22e-08,0.257,0.002004,128.2435129740519,3,30,PASS,
adv:wilkinson_exact@400,400,0.03,0.522,0.523,2.56e-13,0.1526,0.001017,150.04916420845626,3,30,PASS,
adv:glued_wilkinson@400,400,0.027,0.117,0.098,1.82e-13,0.2545,0.002914,87.33699382292382,3,30,PASS,
adv:glued_wilkinson_tight@400,400,0.029,0.557,0.557,5.07e-14,0.1447,0.001014,142.70216962524654,3,30,PASS,
adv:wl_example48@400,400,0.027,0.078,0.078,2.55e-15,0.3172,0.0003371,940.9670720854346,3,30,PASS,
adv:pd_T0@400,400,0.119,0.715,0.713,9.35e-15,0.2681,0.006433,41.67573449401523,3,30,PASS,
adv:pd_T1@400,400,0.071,0.69,0.689,5.32e-13,0.2488,0.002118,117.4693106704438,3,30,PASS,
adv:zero_diagonal@400,400,0.0,0.0,0.0,0.0,0.03493,2.704e-05,1291.7899408284025,6,30,PASS,
adv:near_overflow@400,400,1.137,0.366,0.413,inf,0.1079,inf,nan,3,0,PASS,
adv:near_underflow@400,400,1.056,0.331,0.328,inf,0.1262,inf,nan,3,0,PASS,
adv:mixed_signs@400,400,0.018,0.079,0.081,1.53e-13,0.3162,0.003796,83.29820864067439,3,30,PASS,
adv:checkerboard@400,400,0.817,0.024,0.029,0.506,0.1836,0.00106,173.20754716981133,3,30,PASS,
adv:exponential_graded_k4@400,400,0.029,0.378,0.368,1.12e-11,0.2397,0.00202,118.66336633663366,3,30,PASS,
adv:exponential_graded_k8@400,400,0.048,0.411,0.43,1.44e-07,0.2169,0.001619,133.9715873996294,3,30,PASS,
adv:exponential_graded_k12@400,400,0.039,0.53,0.506,0.0014,0.1935,0.001271,152.24232887490166,3,30,PASS,
adv:stemr_killer_k5@400,400,0.047,0.351,0.343,9.04e-11,0.2411,0.001925,125.24675324675324,3,30,PASS,
adv:stemr_killer_k10@400,400,0.088,0.379,0.359,6.57e-06,0.208,0.001426,145.8625525946704,3,30,PASS,
adv:huge_condition_k5@400,400,0.027,0.354,0.371,9.42e-11,0.2385,0.001905,125.19685039370079,3,30,PASS,
adv:huge_condition_k10@400,400,0.048,0.437,0.445,1.1e-05,0.2076,0.001433,144.87090020935102,3,30,PASS,
adv:demmel_G1_k4@400,400,0.039,0.41,0.401,1.01e-11,0.2412,0.002016,119.64285714285714,3,30,PASS,
adv:demmel_G1_k8@400,400,0.026,0.493,0.517,8.83e-08,0.2187,0.001572,139.12213740458014,3,30,PASS,
adv:demmel_G1_k12@400,400,0.03,1.295,1.292,0.00121,0.1953,0.001288,151.6304347826087,3,30,PASS,
adv:demmel_S1pe_k4@400,400,0.018,1.836,1.835,1.91e-12,0.2277,0.002371,96.03542808941376,3,30,PASS,
adv:demmel_S1pe_k8@400,400,0.018,1.395,1.392,1.91e-08,0.1715,0.00237,72.36286919831224,3,30,PASS,
adv:chkbd_4@400,4,1.578,0.25,0.25,5.55e-11,0.002973,2.717e-06,1094.2215679057783,30,30,PASS,
adv:chkbd_16@400,16,0.558,0.062,0.281,0.0717,0.003195,4.147e-06,770.4364600916324,30,30,PASS,
adv:marques_graded_k4@400,400,0.018,0.381,0.379,1.33e-11,0.2415,0.002012,120.02982107355865,3,30,PASS,
adv:marques_graded_k8@400,400,0.109,0.493,0.516,1.24e-07,0.2178,0.001601,136.03997501561523,3,30,PASS,
stcoll:B_03,3,2.006,0.36,0.167,1.11e-15,0.003072,2.472e-06,1242.7184466019419,30,30,PASS,
stcoll:B_05_2,5,1.602,0.0,0.2,6.94e-11,0.003034,2.068e-06,1467.117988394584,30,30,PASS,
stcoll:B_05_d3eq0,5,0.895,0.3,0.3,1.03e-15,0.00294,1.813e-06,1621.6216216216214,30,30,PASS,
stcoll:B_05_d5eq0,5,0.855,0.4,0.355,1.38e-15,0.003202,3.33e-06,961.5615615615616,30,30,PASS,
stcoll:B_05_eye,5,0.0,0.0,0.0,0.0,0.00287,4.16e-07,6899.038461538462,30,30,PASS,
stcoll:B_11_splits_a,11,0.767,0.227,0.182,1.12e-15,0.00319,3.746e-06,851.5750133475708,30,30,PASS,
stcoll:B_11_splits_b,11,0.474,0.227,0.263,1.09e-15,0.003034,3.373e-06,899.495997628224,30,30,PASS,
stcoll:B_12_splits_a,12,0.36,0.167,0.167,1.48e-15,0.003116,4.942e-06,630.5139619587211,30,30,PASS,
stcoll:B_16,16,0.063,0.125,0.062,1060000000000.0,0.003069,5.447e-06,563.4294106847807,30,30,PASS,
stcoll:B_16_smallsv,16,0.634,0.671,0.188,0.977,0.003369,5.304e-06,635.180995475113,30,30,PASS,
stcoll:B_20_graded,20,0.255,0.237,0.261,1.09e-15,0.003799,1.63e-05,233.06748466257667,30,30,PASS,
stcoll:B_40_graded,40,0.241,0.093,0.09,8.97e-15,0.00586,4.901e-05,119.56743521730259,30,30,PASS,
stcoll:B_Kimura_429,429,0.028,0.757,0.757,2.3e-14,0.1546,0.003016,51.25994694960212,3,30,PASS,
stcoll:B_bug316_gesdd,26,0.039,0.038,0.0,4330000000.0,0.003107,3.931e-06,790.3841261765454,30,30,PASS,
stcoll:B_bug414,4,1.019,0.086,0.011,inf,0.003042,inf,nan,30,0,PASS,
stcoll:B_gg_30_1D-5,330,0.033,0.665,0.66,4.1e-14,0.07856,0.00116,67.72413793103449,3,30,PASS,
stcoll:B_glued_09b,9,1.035,0.222,0.333,6.77e-06,0.003121,5.075e-06,614.9753694581282,30,30,PASS,
stcoll:B_glued_09c,9,0.962,0.333,0.278,1.1e-05,0.003112,4.829e-06,644.4398426175192,30,30,PASS,
stcoll:B_glued_09d,9,1.023,0.111,0.111,9.19e-06,0.00308,4.294e-06,717.2799254774103,30,30,PASS,
