name,n,res,ortU,ortV,sv_drift,t_eval,t_dbdsqr,ratio,reps_eval,reps_ref,status,note
ev5_ec1_n38_s1_gm,114,0.0,82.0,82.0,0.0,0.00508,0.000308,16.493506493506494,-1,-1,FAIL,
ev8_ec1_n77_s2_gm,231,0.1,81.8,81.8,0.0,0.0196,0.00191,10.261780104712042,-1,-1,FAIL,
tri7_n95_gm,285,0.0,81.7,81.7,0.0,0.028,0.002,14.0,-1,-1,FAIL,
ev8_ec1_n21_s0_gm,63,0.1,81.5,81.5,0.0,0.00116,0.000164,7.073170731707317,-1,-1,FAIL,
ev5_ec1_n5_s3_gs,10,0.3,81.1,80.7,0.0,4.85e-05,7.49e-06,6.475300400534045,-1,-1,FAIL,
ev4_ec1_n17_s1_gs,34,0.1,81.0,80.9,0.0,0.000406,2.77e-05,14.657039711191336,-1,-1,FAIL,
ev8_ec1_n50_s0_gm,150,0.0,80.8,80.8,0.0,0.00751,0.000842,8.919239904988125,-1,-1,FAIL,
tri6_n25_gs,50,0.1,80.8,80.8,0.0,0.00118,6.63e-05,17.79788838612368,-1,-1,FAIL,
ev5_ec4_n47_s1_gm,141,0.0,80.6,80.6,0.0,0.00899,0.000167,53.83233532934132,-1,-1,FAIL,
ev8_ec1_n52_s0_gm,156,0.0,80.3,80.3,0.0,0.00934,0.000984,9.491869918699186,-1,-1,FAIL,
ev5_ec1_n8_s0_gm,24,0.1,79.8,79.7,0.0,0.00017,2.49e-05,6.827309236947792,-1,-1,FAIL,
ev6_ec1_n40_s1_gs,80,0.0,79.6,79.6,0.0,0.00354,0.000131,27.022900763358777,-1,-1,FAIL,
ev4_ec1_n19_s2_gs,38,0.1,79.3,79.4,0.0,0.000525,3.25e-05,16.153846153846153,-1,-1,FAIL,
ev4_ec1_n44_s1_gs,88,0.0,79.3,79.2,0.0,0.00336,0.000121,27.768595041322314,-1,-1,FAIL,
ev4_ec1_n61_s0_gs,122,0.0,79.0,79.0,0.0,0.00732,0.000242,30.24793388429752,-1,-1,FAIL,
ev4_ec4_n93_s2_gs,186,0.0,78.9,78.9,0.0,0.0192,0.000495,38.78787878787878,-1,-1,FAIL,
ev6_ec1_n20_s2_gm,60,0.1,78.6,78.5,0.0,0.000992,0.000131,7.572519083969465,-1,-1,FAIL,
ev5_ec4_n94_s2_gm,282,0.0,78.3,78.4,0.0,0.0382,0.000578,66.08996539792388,-1,-1,FAIL,
ev5_ec1_n14_s0_gm,42,0.1,78.0,77.9,0.0,0.00073,4.32e-05,16.89814814814815,-1,-1,FAIL,
ev5_ec1_n78_s2,78,0.1,77.9,77.9,0.0,0.000702,0.000145,4.841379310344828,-1,-1,FAIL,
ev4_ec1_n19_s0_gs,38,0.1,77.6,77.6,0.0,0.00062,3.63e-05,17.079889807162534,-1,-1,FAIL,
ev8_ec1_n55_s2_gm,165,0.0,77.6,77.6,0.0,0.00955,0.00104,9.182692307692308,-1,-1,FAIL,
ev8_ec1_n68_s3_gm,204,0.0,77.5,77.5,0.0,0.014,0.00151,9.271523178807946,-1,-1,FAIL,
ev9_ec1_n8_s1_gs,16,0.2,77.4,77.4,0.0,7.5e-05,1.49e-05,5.033557046979865,-1,-1,FAIL,
ev3_ec4_n51_s2_gm,153,0.0,77.1,77.1,0.0,0.0112,0.00017,65.88235294117646,-1,-1,FAIL,
tri4_n59_gs,118,0.1,76.8,76.8,0.0,0.00654,0.00017,38.470588235294116,-1,-1,FAIL,
ev4_ec1_n89_s2_gs,178,0.1,76.5,76.5,0.0,0.0174,0.000925,18.810810810810807,-1,-1,FAIL,
ev5_ec1_n19_s2_gm,57,0.1,76.4,76.5,0.0,0.00131,7.63e-05,17.169069462647446,-1,-1,FAIL,
ev8_ec1_n55_s0_gm,165,0.0,76.4,76.4,0.0,0.00956,0.00102,9.372549019607844,-1,-1,FAIL,
tri4_n78_gs,156,0.0,76.4,76.4,0.0,0.0121,0.000272,44.48529411764706,-1,-1,FAIL,
ev6_ec1_n14_s2_gs,28,0.1,76.3,76.3,0.0,0.000307,2.09e-05,14.688995215311005,-1,-1,FAIL,
ev6_ec1_n59_s0_gs,118,0.0,76.2,76.2,0.0,0.00636,0.000284,22.394366197183096,-1,-1,FAIL,
ev7_ec1_n57_s3_gm,171,0.0,75.9,75.9,0.0,0.0131,0.000355,36.901408450704224,-1,-1,FAIL,
ev9_ec1_n11_s2_gs,22,0.3,75.6,75.6,0.0,0.000134,1.94e-05,6.907216494845361,-1,-1,FAIL,
tri4_n81_gs,162,0.0,75.4,75.3,0.0,0.0135,0.000291,46.391752577319586,-1,-1,FAIL,
ev6_ec1_n86_s1_gm,258,0.0,75.2,75.2,0.0,0.0282,0.00191,14.764397905759163,-1,-1,FAIL,
ev8_ec1_n65_s2_gm,195,0.2,75.0,75.0,0.0,0.0134,0.0014,9.571428571428571,-1,-1,FAIL,
ev8_ec1_n83_s1_gm,249,0.0,75.0,75.0,0.0,0.0232,0.00231,10.043290043290042,-1,-1,FAIL,
ev8_ec1_n53_s3_gm,159,0.1,74.7,74.7,0.0,0.00838,0.000917,9.138495092693567,-1,-1,FAIL,
ev4_ec1_n35_s2_gs,70,0.0,74.5,74.5,0.0,0.00218,7.36e-05,29.619565217391305,-1,-1,FAIL,
tri4_n86_gs,172,0.0,74.4,74.4,0.0,0.0151,0.000331,45.61933534743202,-1,-1,FAIL,
ev6_ec1_n16_s1_gs,32,0.1,74.2,74.2,0.0,0.000391,2.68e-05,14.58955223880597,-1,-1,FAIL,
tri4_n23_gs,46,0.1,74.1,74.2,0.0,0.00077,3.91e-05,19.693094629156008,-1,-1,FAIL,
ev8_ec1_n28_s1_gm,84,0.1,74.1,74.1,0.0,0.00239,0.000313,7.635782747603834,-1,-1,FAIL,
ev6_ec1_n68_s2_gm,204,0.1,73.9,73.9,0.0,0.0167,0.0012,13.916666666666668,-1,-1,FAIL,
ev4_ec4_n97_s3_gm,291,0.0,73.7,73.7,0.0,0.0294,0.0023,12.782608695652174,-1,-1,FAIL,
ev7_ec1_n93_s0_gs,186,0.0,73.5,73.5,0.0,0.0117,0.000361,32.40997229916898,-1,-1,FAIL,
ev5_ec4_n32_s3_gm,96,0.0,73.4,73.3,0.0,0.00444,8.73e-05,50.859106529209626,-1,-1,FAIL,
tri6_n13_gs,26,0.1,73.0,73.1,0.0,0.000273,1.43e-05,19.090909090909093,-1,-1,FAIL,
ev4_ec1_n30_s1_gs,60,0.0,72.9,73.0,0.0,0.0015,6.04e-05,24.834437086092716,-1,-1,FAIL,
ev4_ec4_n36_s2_gs,72,0.0,72.9,72.9,0.0,0.00226,8.05e-05,28.07453416149068,-1,-1,FAIL,
ev4_ec1_n81_s1_gs,162,0.0,72.8,72.8,0.0,0.0154,0.000387,39.793281653746774,-1,-1,FAIL,
tri4_n31_gs,62,0.1,72.6,72.6,0.0,0.00153,5.77e-05,26.51646447140381,-1,-1,FAIL,
ev8_ec1_n98_s2_gm,294,0.1,72.5,72.5,0.0,0.0321,0.00299,10.735785953177256,-1,-1,FAIL,
ev4_ec1_n16_s3_gs,32,0.1,72.1,72.1,0.0,0.000422,2.56e-05,16.484375,-1,-1,FAIL,
tri7_n24_gs,48,0.1,71.7,71.7,0.0,0.000874,4.07e-05,21.474201474201475,-1,-1,FAIL,
ev4_ec1_n37_s1_gs,74,0.0,71.5,71.5,0.0,0.00246,9.11e-05,27.0032930845225,-1,-1,FAIL,
ev6_ec1_n13_s0_gs,26,0.1,71.4,71.3,0.0,0.000247,1.91e-05,12.931937172774868,-1,-1,FAIL,
tri4_n84_gs,168,0.0,71.4,71.4,0.0,0.0144,0.000327,44.03669724770642,-1,-1,FAIL,
tri6_n98_gs,196,0.0,70.4,70.4,0.0,0.0222,0.000863,25.724217844727693,-1,-1,FAIL,
ev3_ec1_n69_s2_gm,207,0.0,70.3,70.3,0.0,0.0195,0.000855,22.80701754385965,-1,-1,FAIL,
tri6_n12_gs,24,0.1,70.2,70.3,0.0,0.000229,1.38e-05,16.594202898550726,-1,-1,FAIL,
ev4_ec1_n37_s2_gs,74,0.0,69.9,69.9,0.0,0.00242,9.03e-05,26.79955703211517,-1,-1,FAIL,
ev8_ec1_n62_s0_gm,186,0.1,69.9,69.9,0.0,0.0121,0.00124,9.758064516129032,-1,-1,FAIL,
tri7_n88_gs,176,0.0,69.9,69.9,0.0,0.016,0.0003,53.333333333333336,-1,-1,FAIL,
ev4_ec1_n22_s1_gs,44,0.1,69.8,69.7,0.0,0.000751,3.93e-05,19.109414758269722,-1,-1,FAIL,
ev5_ec1_n29_s1_gm,87,0.1,69.6,69.6,0.0,0.00294,0.000225,13.066666666666666,-1,-1,FAIL,
ev4_ec1_n28_s1_gs,56,0.1,69.3,69.3,0.0,0.00132,5.64e-05,23.404255319148934,-1,-1,FAIL,
ev4_ec1_n47_s3_gs,94,0.0,69.2,69.2,0.0,0.00409,0.000137,29.854014598540147,-1,-1,FAIL,
ev6_ec1_n38_s0_gs,76,0.0,69.1,69.1,0.0,0.00246,0.000111,22.16216216216216,-1,-1,FAIL,
ev4_ec4_n96_s1_gs,192,0.0,68.8,68.8,0.0,0.0203,0.000538,37.732342007434944,-1,-1,FAIL,
ev4_ec4_n45_s0_gs,90,0.1,68.7,68.7,0.0,0.00387,0.000129,30.000000000000004,-1,-1,FAIL,
ev6_ec1_n20_s2_gs,40,0.1,68.7,68.6,0.0,0.000822,3.34e-05,24.610778443113773,-1,-1,FAIL,
ev8_ec1_n90_s1_gm,270,0.0,68.4,68.4,0.0,0.0275,0.00267,10.299625468164793,-1,-1,FAIL,
ev4_ec4_n19_s0_gs,38,0.1,68.0,68.0,0.0,0.000508,3.28e-05,15.487804878048781,-1,-1,FAIL,
ev6_ec1_n8_s1_gs,16,0.2,67.8,67.9,0.0,9.68e-05,1.08e-05,8.962962962962962,-1,-1,FAIL,
tri4_n13_gs,26,0.2,67.9,67.9,0.0,0.000228,1.65e-05,13.818181818181818,-1,-1,FAIL,
ev9_ec1_n7_s3_gs,14,0.1,67.8,67.8,0.0,5.09e-05,1.01e-05,5.03960396039604,-1,-1,FAIL,
ev6_ec1_n31_s2_gs,62,0.1,67.4,67.4,0.0,0.00215,0.000104,20.673076923076923,-1,-1,FAIL,
ev4_ec4_n44_s1_gs,88,0.0,67.2,67.3,0.0,0.00361,0.000133,27.142857142857142,-1,-1,FAIL,
ev9_ec1_n11_s1_gs,22,1.0,67.3,67.3,0.0,0.000163,2.15e-05,7.5813953488372094,-1,-1,FAIL,
ev9_ec1_n8_s2_gs,16,0.2,67.1,67.0,0.0,7e-05,1.24e-05,5.64516129032258,-1,-1,FAIL,
tri6_n35_gs,70,0.1,67.1,67.1,0.0,0.00243,0.000132,18.409090909090907,-1,-1,FAIL,
tri4_n21_gs,42,0.1,67.0,67.0,0.0,0.000647,3.14e-05,20.605095541401276,-1,-1,FAIL,
ev4_ec1_n33_s2_gs,66,0.0,66.9,66.9,0.0,0.00212,7.99e-05,26.53316645807259,-1,-1,FAIL,
ev4_ec1_n86_s3_gs,172,0.0,66.9,66.9,0.0,0.0161,0.000427,37.704918032786885,-1,-1,FAIL,
tri4_n30_gs,60,0.0,66.8,66.8,0.0,0.00139,5.56e-05,24.999999999999996,-1,-1,FAIL,
ev5_ec1_n33_s0_gm,99,0.1,66.7,66.7,0.0,0.00441,0.000238,18.52941176470588,-1,-1,FAIL,
ev3_ec4_n12_s0,12,0.1,66.0,66.1,0.0,3.74e-05,5.23e-06,7.151051625239006,-1,-1,FAIL,
tri6_n75_gs,150,0.0,65.7,65.7,0.0,0.0127,0.00053,23.962264150943398,-1,-1,FAIL,
tri7_n93_gs,186,0.0,65.5,65.5,0.0,0.0177,0.00033,53.63636363636364,-1,-1,FAIL,
ev3_ec1_n4_s0_gm,12,0.2,65.3,65.4,0.0,4.26e-05,8.81e-06,4.835414301929625,-1,-1,FAIL,
ev4_ec4_n69_s2_gs,138,0.0,65.4,65.4,0.0,0.0104,0.000286,36.36363636363636,-1,-1,FAIL,
ev2_ec1_n4_s2_gm,12,0.4,65.2,65.2,0.0,7.01e-05,4.28e-06,16.378504672897197,-1,-1,FAIL,
ev5_ec4_n100_s3_gm,300,0.0,65.2,65.2,0.0,0.043,0.000399,107.76942355889723,-1,-1,FAIL,
tri6_n83_gm,249,0.0,65.2,65.2,0.0,0.0183,0.00165,11.090909090909092,-1,-1,FAIL,
ev4_ec4_n10_s0_gs,20,0.1,64.9,65.0,0.0,0.000149,1.5e-05,9.933333333333332,-1,-1,FAIL,
ev5_ec1_n86_s0_gm,258,0.0,65.0,65.0,0.0,0.0308,0.00103,29.90291262135922,-1,-1,FAIL,
tri4_n50_gs,100,0.0,65.0,65.0,0.0,0.00457,0.000127,35.98425196850394,-1,-1,FAIL,
ev3_ec4_n91_s0_gm,273,0.0,64.9,64.9,0.0,0.0357,0.000417,85.61151079136691,-1,-1,FAIL,
ev4_ec1_n20_s0_gs,40,0.1,64.8,64.9,0.0,0.000602,3.45e-05,17.44927536231884,-1,-1,FAIL,
ev5_ec1_n14_s1_gm,42,0.1,64.7,64.8,0.0,0.00056,5.26e-05,10.646387832699618,-1,-1,FAIL,
ev6_ec1_n30_s3_gs,60,0.1,64.8,64.8,0.0,0.00189,6.34e-05,29.810725552050474,-1,-1,FAIL,
ev8_ec1_n99_s1_gm,297,0.0,64.8,64.8,0.0,0.0326,0.00314,10.38216560509554,-1,-1,FAIL,
ev6_ec1_n32_s3_gm,96,0.0,64.7,64.7,0.0,0.00277,0.000318,8.71069182389937,-1,-1,FAIL,
ev5_ec1_n13_s2_gm,39,0.1,64.4,64.4,0.0,0.000646,4.51e-05,14.323725055432373,-1,-1,FAIL,
ev8_ec1_n86_s1_gm,258,0.1,64.3,64.3,0.0,0.0242,0.00249,9.718875502008032,-1,-1,FAIL,
ev3_ec4_n35_s3_gm,105,0.0,64.1,64.0,0.0,0.00518,0.000106,48.867924528301884,-1,-1,FAIL,
ev8_ec1_n87_s1_gm,261,0.0,63.9,63.9,0.0,0.0256,0.0025,10.24,-1,-1,FAIL,
ev8_ec1_n89_s2_gm,267,0.0,63.9,63.9,0.0,0.0273,0.00265,10.30188679245283,-1,-1,FAIL,
ev4_ec1_n97_s2_gs,194,0.0,63.8,63.8,0.0,0.0214,0.00108,19.814814814814813,-1,-1,FAIL,
ev5_ec1_n7_s1_gm,21,0.2,63.8,63.7,0.0,0.000132,1.73e-05,7.630057803468208,-1,-1,FAIL,
ev4_ec4_n15_s0_gs,30,0.1,63.7,63.6,0.0,0.000342,2.18e-05,15.688073394495413,-1,-1,FAIL,
ev5_ec4_n6_s0_gm,18,0.2,63.7,63.6,0.0,0.00016,2.19e-05,7.305936073059361,-1,-1,FAIL,
ev5_ec4_n81_s1_gm,243,0.0,63.7,63.7,0.0,0.0271,0.000343,79.00874635568513,-1,-1,FAIL,
ev6_ec1_n73_s0_gm,219,0.0,63.6,63.6,0.0,0.014,0.00137,10.218978102189782,-1,-1,FAIL,
ev3_ec4_n92_s0_gm,276,0.0,62.5,62.5,0.0,0.0362,0.000338,107.10059171597635,-1,-1,FAIL,
ev7_ec1_n64_s0_gm,192,0.0,62.3,62.2,0.0,0.0163,0.000369,44.17344173441734,-1,-1,FAIL,
ev5_ec4_n7_s1_gm,21,0.3,62.1,62.1,0.0,0.000162,2.39e-05,6.7782426778242675,-1,-1,FAIL,
ev3_ec4_n6_s3_gs,12,0.3,61.9,62.0,0.0,7.5e-05,5.63e-06,13.321492007104794,-1,-1,FAIL,
ev4_ec1_n24_s3_gs,48,0.1,62.0,62.0,0.0,0.000881,4.5e-05,19.577777777777776,-1,-1,FAIL,
ev6_ec1_n37_s1_gm,111,0.1,61.9,61.9,0.0,0.00357,0.000406,8.793103448275861,-1,-1,FAIL,
ev8_ec1_n81_s2_gm,243,0.0,61.9,61.9,0.0,0.0214,0.00212,10.09433962264151,-1,-1,FAIL,
ev6_ec1_n51_s2_gs,102,0.1,61.8,61.8,0.0,0.00619,0.000226,27.389380530973455,-1,-1,FAIL,
tri6_n96_gs,192,0.0,61.8,61.8,0.0,0.0215,0.000874,24.599542334096107,-1,-1,FAIL,
ev5_ec1_n23_s2_gm,69,0.1,61.6,61.7,0.0,0.00206,0.00012,17.166666666666668,-1,-1,FAIL,
tri4_n90_gs,180,0.0,61.7,61.7,0.0,0.0166,0.000355,46.76056338028169,-1,-1,FAIL,
ev6_ec1_n51_s0_gs,102,0.0,61.6,61.6,0.0,0.00568,0.000166,34.21686746987952,-1,-1,FAIL,
tri6_n79_gs,158,0.0,61.1,61.1,0.0,0.0143,0.000589,24.27843803056027,-1,-1,FAIL,
ev4_ec4_n98_s3_gs,196,0.0,61.0,61.0,0.0,0.0219,0.00111,19.729729729729726,-1,-1,FAIL,
ev8_ec1_n92_s0_gm,276,0.0,60.9,60.9,0.0,0.0282,0.0027,10.444444444444443,-1,-1,FAIL,
ev4_ec1_n52_s2_gs,104,0.0,60.0,60.0,0.0,0.00502,0.00017,29.52941176470588,-1,-1,FAIL,
ev6_ec1_n58_s2_gs,116,0.0,59.8,59.9,0.0,0.00783,0.000299,26.187290969899667,-1,-1,FAIL,
ev7_ec1_n100_s1_gm,300,0.0,59.9,59.8,0.0,0.0405,0.000991,40.867810292633706,-1,-1,FAIL,
ev8_ec1_n50_s3_gm,150,0.0,59.9,59.9,0.0,0.00766,0.000864,8.86574074074074,-1,-1,FAIL,
ev9_ec1_n4_s1_gs,8,0.1,59.8,59.9,0.0,2.25e-05,5.59e-06,4.025044722719142,-1,-1,FAIL,
ev5_ec4_n7_s0_gm,21,0.3,59.7,59.5,0.0,0.000209,2.8e-05,7.464285714285714,-1,-1,FAIL,
ev8_ec1_n79_s2_gm,237,0.1,59.7,59.7,0.0,0.0197,0.00204,9.656862745098039,-1,-1,FAIL,
ev5_ec1_n56_s2_gm,168,0.0,59.6,59.6,0.0,0.0127,0.000374,33.9572192513369,-1,-1,FAIL,
ev3_ec4_n4_s0_gs,8,0.4,59.4,58.4,0.0,3.94e-05,4.36e-06,9.036697247706423,-1,-1,FAIL,
ev4_ec1_n42_s1_gs,84,0.0,59.4,59.4,0.0,0.00309,0.000105,29.428571428571427,-1,-1,FAIL,
ev5_ec1_n6_s3_gs,12,0.2,59.3,59.3,0.0,6.3e-05,9.41e-06,6.695005313496281,-1,-1,FAIL,
ev8_ec1_n76_s2_gm,228,0.0,59.1,59.2,0.0,0.0186,0.00189,9.84126984126984,-1,-1,FAIL,
ev9_ec1_n3_s2_gs,6,3.1,59.2,58.5,0.0,1.94e-05,3.75e-06,5.173333333333334,-1,-1,FAIL,
ev9_ec1_n13_s1_gm,39,0.1,59.1,59.0,0.0,0.000522,6.4e-05,8.15625,-1,-1,FAIL,
ev4_ec4_n37_s1_gs,74,0.0,59.0,59.0,0.0,0.00245,9.12e-05,26.864035087719298,-1,-1,FAIL,
ev8_ec1_n100_s2_gm,300,0.0,59.0,59.0,0.0,0.0349,0.00319,10.940438871473354,-1,-1,FAIL,
ev4_ec1_n12_s1_gs,24,0.1,58.9,58.9,0.0,0.000195,1.71e-05,11.403508771929825,-1,-1,FAIL,
ev8_ec1_n85_s1_gm,255,0.0,58.9,58.9,0.0,0.0244,0.00254,9.606299212598426,-1,-1,FAIL,
tri6_n44_gs,88,0.1,58.9,58.9,0.0,0.00405,0.000192,21.09375,-1,-1,FAIL,
ev3_ec4_n45_s3_gm,135,0.0,58.8,58.8,0.0,0.00847,0.000141,60.0709219858156,-1,-1,FAIL,
ev6_ec1_n12_s2_gs,24,0.2,58.8,58.7,0.0,0.000248,1.67e-05,14.850299401197606,-1,-1,FAIL,
ev6_ec1_n23_s0_gs,46,0.1,58.3,58.3,0.0,0.000843,4.74e-05,17.78481012658228,-1,-1,FAIL,
tri7_n44_gs,88,0.0,58.3,58.2,0.0,0.00358,9.8e-05,36.53061224489796,-1,-1,FAIL,
ev5_ec1_n56_s1_gm,168,0.1,58.2,58.2,0.0,0.0123,0.000451,27.272727272727273,-1,-1,FAIL,
ev8_ec1_n65_s3_gm,195,0.1,58.0,58.0,0.0,0.0128,0.00141,9.078014184397164,-1,-1,FAIL,
tri3_n61_gm,183,0.0,58.0,58.0,0.0,0.018,0.00086,20.930232558139533,-1,-1,FAIL,
tri4_n51_gs,102,0.0,58.0,58.0,0.0,0.00468,0.00013,36.00000000000001,-1,-1,FAIL,
tri7_n92_gs,184,0.0,57.9,57.9,0.0,0.0174,0.000326,53.37423312883435,-1,-1,FAIL,
tri7_n71_gs,142,0.0,57.8,57.8,0.0,0.00979,0.000207,47.29468599033817,-1,-1,FAIL,
tri6_n42_gs,84,0.1,57.7,57.7,0.0,0.00368,0.000176,20.90909090909091,-1,-1,FAIL,
ev4_ec1_n91_s3_gm,273,0.0,57.5,57.5,0.0,0.0257,0.00208,12.355769230769232,-1,-1,FAIL,
ev4_ec4_n63_s3_gs,126,0.0,57.3,57.3,0.0,0.00815,0.000262,31.106870229007626,-1,-1,FAIL,
ev6_ec1_n10_s3_gs,20,0.1,57.3,57.2,0.0,0.000145,1.47e-05,9.863945578231293,-1,-1,FAIL,
ev9_ec1_n19_s1_gm,57,0.1,57.3,57.2,0.0,0.00122,7.58e-05,16.094986807387862,-1,-1,FAIL,
tri4_n46_gs,92,0.0,56.9,57.0,0.0,0.00367,0.000113,32.47787610619469,-1,-1,FAIL,
ev4_ec1_n14_s3_gs,28,0.1,56.8,56.9,0.0,0.000281,2.26e-05,12.43362831858407,-1,-1,FAIL,
ev7_ec1_n65_s2_gm,195,0.2,56.8,56.8,0.0,0.0171,1.8e-05,950.0,-1,-1,FAIL,
tri4_n47_gs,94,0.1,56.8,56.7,0.0,0.00394,0.000114,34.561403508771924,-1,-1,FAIL,
ev4_ec1_n56_s1_gs,112,0.0,56.7,56.6,0.0,0.00649,0.000195,33.282051282051285,-1,-1,FAIL,
ev1_ec1_n78_s3_gs,156,0.0,56.6,56.5,0.0,0.000643,1.41e-05,45.60283687943262,-1,-1,FAIL,
ev3_ec1_n15_s3_gm,45,0.1,56.6,56.5,0.0,0.000764,3.97e-05,19.24433249370277,-1,-1,FAIL,
ev4_ec4_n70_s0_gs,140,0.0,56.5,56.5,0.0,0.0101,0.000297,34.00673400673401,-1,-1,FAIL,
ev4_ec1_n11_s1_gs,22,0.1,56.3,56.4,0.0,0.000172,1.6e-05,10.750000000000002,-1,-1,FAIL,
ev4_ec4_n41_s2_gs,82,0.0,56.3,56.3,0.0,0.0033,0.000101,32.67326732673267,-1,-1,FAIL,
ev5_ec4_n8_s2_gm,24,0.1,56.2,56.2,0.0,0.000174,1.97e-05,8.83248730964467,-1,-1,FAIL,
ev8_ec1_n51_s2_gm,153,0.1,56.2,56.1,0.0,0.00834,0.000968,8.615702479338843,-1,-1,FAIL,
ev6_ec1_n44_s0_gs,88,0.0,56.1,56.1,0.0,0.00382,0.000119,32.10084033613445,-1,-1,FAIL,
ev7_ec1_n62_s1_gm,186,0.1,56.1,56.1,0.0,0.0155,7.05e-05,219.85815602836877,-1,-1,FAIL,
ev9_ec1_n5_s0_gs,10,0.3,56.1,55.6,0.0,3.06e-05,7.48e-06,4.090909090909091,-1,-1,FAIL,
tri4_n68_gs,136,0.0,56.1,56.1,0.0,0.00902,0.000225,40.08888888888889,-1,-1,FAIL,
ev3_ec1_n84_s2_gm,252,0.0,56.0,56.0,0.0,0.0282,0.00118,23.89830508474576,-1,-1,FAIL,
ev8_ec1_n53_s2_gm,159,0.0,56.0,56.0,0.0,0.00866,0.000936,9.252136752136751,-1,-1,FAIL,
ev4_ec4_n30_s0_gs,60,0.1,55.8,55.8,0.0,0.00146,5.87e-05,24.87223168654174,-1,-1,FAIL,
ev8_ec1_n84_s0_gm,252,0.0,55.7,55.7,0.0,0.0234,0.00243,9.62962962962963,-1,-1,FAIL,
tri6_n40_gs,80,0.1,55.7,55.7,0.0,0.00336,0.00016,21.0,-1,-1,FAIL,
ev3_ec1_n8_s0,8,0.1,55.3,55.5,0.0,1.79e-05,4.63e-06,3.866090712742981,-1,-1,FAIL,
ev9_ec1_n55_s2_gm,165,0.0,55.4,55.4,0.0,0.0131,0.00105,12.476190476190478,-1,-1,FAIL,
ev4_ec1_n13_s2_gs,26,0.1,55.1,55.2,0.0,0.000244,1.93e-05,12.642487046632123,-1,-1,FAIL,
ev3_ec4_n34_s0_gm,102,0.1,55.1,55.1,0.0,0.00496,9.93e-05,49.9496475327291,-1,-1,FAIL,
ev5_ec1_n7_s2_gm,21,0.2,55.0,55.1,0.0,0.000145,1.82e-05,7.967032967032968,-1,-1,FAIL,
ev3_ec4_n61_s2_gm,183,0.0,55.0,55.0,7.23e-16,0.00188,0.000225,8.355555555555556,-1,-1,FAIL,
ev4_ec1_n46_s3_gm,138,0.0,55.0,55.0,0.0,0.00538,0.000593,9.072512647554806,-1,-1,FAIL,
ev8_ec1_n66_s2_gm,198,0.0,54.9,54.9,0.0,0.0143,0.00148,9.662162162162163,-1,-1,FAIL,
ev4_ec1_n36_s0_gm,108,0.0,54.8,54.8,0.0,0.00306,0.000375,8.16,-1,-1,FAIL,
ev4_ec4_n17_s0_gs,34,0.1,54.8,54.8,0.0,0.000416,2.63e-05,15.817490494296578,-1,-1,FAIL,
ev4_ec4_n64_s3_gs,128,0.0,54.8,54.8,0.0,0.00842,0.000256,32.890625,-1,-1,FAIL,
ev6_ec1_n17_s2_gs,34,0.1,54.8,54.8,0.0,0.000582,3.12e-05,18.653846153846157,-1,-1,FAIL,
ev5_ec4_n40_s0_gm,120,0.0,54.7,54.7,0.0,0.00672,0.000129,52.09302325581396,-1,-1,FAIL,
ev7_ec1_n33_s2_gm,99,0.2,54.6,54.6,0.0,0.00403,9.57e-06,421.10762800417973,-1,-1,FAIL,
ev8_ec1_n61_s1_gm,183,0.0,54.6,54.6,0.0,0.0117,0.00124,9.435483870967742,-1,-1,FAIL,
ev5_ec4_n5_s2_gs,10,0.3,54.1,54.4,0.0,4.61e-05,5.59e-06,8.246869409660109,-1,-1,FAIL,
ev8_ec1_n66_s1_gm,198,0.0,54.4,54.4,0.0,0.0133,0.00139,9.568345323741006,-1,-1,FAIL,
ev4_ec1_n71_s3_gs,142,0.0,54.1,54.1,0.0,0.0108,0.000308,35.064935064935064,-1,-1,FAIL,
tri4_n100_gs,200,0.0,54.1,54.1,0.0,0.0209,0.000431,48.49187935034802,-1,-1,FAIL,
ev4_ec4_n80_s0_gs,160,0.0,53.9,53.9,0.0,0.0135,0.000383,35.24804177545692,-1,-1,FAIL,
ev8_ec1_n32_s3_gm,96,0.1,53.7,53.7,0.0,0.00287,0.00035,8.200000000000001,-1,-1,FAIL,
ev5_ec1_n49_s0_gm,147,0.1,53.6,53.6,0.0,0.0096,0.000453,21.19205298013245,-1,-1,FAIL,
ev4_ec1_n51_s3_gs,102,0.0,53.4,53.5,0.0,0.00508,0.000185,27.459459459459463,-1,-1,FAIL,
ev4_ec4_n34_s3_gs,68,0.0,53.5,53.5,0.0,0.00198,7.93e-05,24.968474148802017,-1,-1,FAIL,
ev8_ec1_n36_s3_gm,108,0.0,53.4,53.4,0.0,0.00361,0.000433,8.337182448036952,-1,-1,FAIL,
tri2_n65_gs,130,0.1,53.4,53.4,0.0,0.0056,0.000407,13.759213759213758,-1,-1,FAIL,
tri4_n85_gs,170,0.1,53.3,53.3,0.0,0.015,0.000317,47.3186119873817,-1,-1,FAIL,
ev3_ec1_n67_s2_gm,201,0.1,53.2,53.1,0.0,0.0179,0.000799,22.403003754693366,-1,-1,FAIL,
ev5_ec1_n84_s1_gm,252,0.0,53.1,53.1,0.0,0.0288,0.000959,30.03128258602711,-1,-1,FAIL,
ev4_ec4_n38_s3_gs,76,0.0,52.9,52.9,0.0,0.00252,9.64e-05,26.141078838174277,-1,-1,FAIL,
