name,n,res,ortU,ortV,sv_drift,t_eval,t_dbdsqr,ratio,reps_eval,reps_ref,status,note
ev1_ec1_n10_s1,10,0.742,0.104,0.1,1.01e-15,0.002962,1.82e-06,1627.4725274725274,30,30,PASS,
ev1_ec1_n18_s2_gs,36,0.211,0.056,0.069,3.57e-15,0.003177,4.745e-06,669.5468914646997,30,30,PASS,
ev1_ec1_n26_s3_gm,78,0.096,0.013,0.019,5.04e-15,0.003907,8.092e-06,482.8225407810183,30,30,PASS,
ev1_ec1_n35_s1,35,0.215,0.029,0.014,1.45e-15,0.003172,3.806e-06,833.4209143457698,30,30,PASS,
ev1_ec1_n43_s2_gs,86,0.08,0.013,0.023,3.98e-15,0.004117,6.862e-06,599.9708539784319,30,30,PASS,
ev1_ec1_n51_s3_gm,153,0.046,0.007,0.007,5.87e-15,0.006481,1.275e-05,508.3137254901961,30,30,PASS,
ev1_ec1_n60_s1,60,0.131,0.017,0.008,1.27e-15,0.003436,5.472e-06,627.9239766081871,30,30,PASS,
ev1_ec1_n68_s2_gs,136,0.058,0.007,0.007,4.91e-15,0.005719,1.075e-05,532.0,30,30,PASS,
ev1_ec1_n76_s3_gm,228,0.035,0.004,0.007,6.44e-15,0.01051,1.642e-05,640.0730816077954,19,30,PASS,
ev1_ec1_n85_s1,85,0.091,0.012,0.006,1.48e-15,0.004006,6.131e-06,653.4007502854347,30,30,PASS,
ev1_ec1_n93_s2_gs,186,0.031,0.011,0.011,4.72e-15,0.008122,1.304e-05,622.8527607361964,25,30,PASS,
ev1_ec4_n2_s3_gm,6,0.781,0.211,0.167,7.36e-16,0.003033,3.823e-06,793.3560031388962,30,30,PASS,
ev1_ec4_n11_s1,11,0.624,0.045,0.091,1.21e-15,0.003056,2.07e-06,1476.3285024154588,30,30,PASS,
ev1_ec4_n19_s2_gs,38,0.184,0.053,0.026,3.92e-15,0.003311,4.503e-06,735.287586053742,30,30,PASS,
ev1_ec4_n27_s3_gm,81,0.086,0.012,0.025,2.76e-15,0.00405,8.092e-06,500.4943153732081,30,30,PASS,
ev1_ec4_n36_s1,36,0.208,0.028,0.028,1.65e-15,0.003219,3.898e-06,825.8081067213957,30,30,PASS,
ev1_ec4_n44_s2_gs,88,0.086,0.011,0.017,4.72e-15,0.004199,7.483e-06,561.1385807831083,30,30,PASS,
ev1_ec4_n52_s3_gm,156,0.05,0.01,0.006,3.36e-15,0.006438,1.132e-05,568.7279151943463,30,30,PASS,
ev1_ec4_n61_s1,61,0.111,0.016,0.025,1.47e-15,0.003662,5.194e-06,705.0442818636889,30,30,PASS,
ev1_ec4_n69_s2_gs,138,0.044,0.011,0.007,4.93e-15,0.005932,1.054e-05,562.80834914611,30,30,PASS,
ev1_ec4_n77_s3_gm,231,0.03,0.009,0.004,3.68e-15,0.01069,1.551e-05,689.2327530625404,19,30,PASS,
ev1_ec4_n86_s1,86,0.064,0.017,0.012,1.05e-15,0.004154,6.593e-06,630.0621871682087,30,30,PASS,
ev1_ec4_n94_s2_gs,188,0.037,0.01,0.012,5.32e-15,0.008161,1.322e-05,617.32223903177,24,30,PASS,
ev2_ec1_n3_s3_gm,9,1.072,0.222,0.111,1.02e-15,0.003119,2.79e-06,1117.921146953405,30,30,PASS,
ev2_ec1_n12_s1,12,0.29,0.182,0.194,1.27e-15,0.003031,2.124e-06,1427.0244821092278,30,30,PASS,
ev2_ec1_n20_s2_gs,40,0.21,0.025,0.05,1.21e-15,0.003381,3.863e-06,875.226507895418,30,30,PASS,
ev2_ec1_n28_s3_gm,84,0.105,0.028,0.024,1.51e-15,0.00427,6.79e-06,628.8659793814434,30,30,PASS,
ev2_ec1_n37_s1,37,0.195,0.027,0.041,1.5e-15,0.003382,4.553e-06,742.8069404788051,30,30,PASS,
ev2_ec1_n45_s2_gs,90,0.111,0.017,0.014,4.01e-15,0.004436,7.261e-06,610.9351329018042,30,30,PASS,
ev2_ec1_n53_s3_gm,159,0.059,0.009,0.013,2.02e-15,0.007207,1.185e-05,608.1856540084389,28,30,PASS,
ev2_ec1_n62_s1,62,0.125,0.056,0.059,1.57e-15,0.003619,5.594e-06,646.9431533786199,30,30,PASS,
ev2_ec1_n70_s2_gs,140,0.068,0.007,0.014,6.54e-15,0.005925,9.167e-06,646.3401330860695,30,30,PASS,
ev2_ec1_n78_s3_gm,234,0.041,0.006,0.006,3.01e-15,0.01224,1.627e-05,752.3048555623848,17,30,PASS,
ev2_ec1_n87_s1,87,0.082,0.032,0.029,1.52e-15,0.004715,7.436e-06,634.0774610005379,30,30,PASS,
ev2_ec1_n95_s2_gs,190,0.052,0.023,0.022,9.88e-15,0.008651,1.4e-05,617.9285714285714,23,30,PASS,
ev2_ec4_n4_s3_gm,12,0.809,0.167,0.083,1.22e-15,0.00308,3.352e-06,918.854415274463,30,30,PASS,
ev2_ec4_n13_s1,13,0.602,0.077,0.038,2.72e-15,0.002992,2.68e-06,1116.417910447761,30,30,PASS,
ev2_ec4_n21_s2_gs,42,0.243,0.058,0.053,1.89e-15,0.003289,4.071e-06,807.909604519774,30,30,PASS,
ev2_ec4_n29_s3_gm,87,0.101,0.03,0.029,1.12e-15,0.004246,7.376e-06,575.6507592190889,30,30,PASS,
ev2_ec4_n38_s1,38,0.19,0.05,0.051,1.41e-15,0.003145,5.212e-06,603.4151957022256,30,30,PASS,
ev2_ec4_n46_s2_gs,92,0.105,0.011,0.011,4.26e-15,0.004234,7.594e-06,557.5454306031078,30,30,PASS,
ev2_ec4_n54_s3_gm,162,0.063,0.012,0.009,1.49e-15,0.007033,1.212e-05,580.2805280528054,27,30,PASS,
ev2_ec4_n63_s1,63,0.126,0.016,0.032,1.5e-15,0.003626,6.634e-06,546.5782333433825,30,30,PASS,
ev2_ec4_n71_s2_gs,142,0.071,0.014,0.014,7.26e-15,0.006209,1.113e-05,557.8616352201258,30,30,PASS,
ev2_ec4_n79_s3_gm,237,0.038,0.006,0.004,1.55e-15,0.01186,1.644e-05,721.411192214112,17,30,PASS,
ev2_ec4_n88_s1,88,0.081,0.023,0.017,1.42e-15,0.004275,7.404e-06,577.3905996758509,30,30,PASS,
ev2_ec4_n96_s2_gs,192,0.048,0.005,0.008,9.75e-15,0.008561,1.424e-05,601.193820224719,23,30,PASS,
ev3_ec1_n5_s3_gm,15,0.506,3.878,3.901,3.12e-15,0.003281,8.937e-06,367.1254335906904,30,30,PASS,
ev3_ec1_n14_s1,14,0.435,0.863,0.879,3.6e-15,0.003435,6.849e-06,501.533070521244,30,30,PASS,
ev3_ec1_n22_s2_gs,44,0.847,3.87,3.878,9.16e-15,0.004778,4.79e-05,99.74947807933195,30,30,PASS,
ev3_ec1_n30_s3_gm,90,0.072,1.051,1.057,2.33e-15,0.0148,0.0002052,72.12475633528265,13,30,PASS,
ev3_ec1_n39_s1,39,0.167,1.729,1.721,3.3e-15,0.005535,2.898e-05,190.99378881987576,30,30,PASS,
ev3_ec1_n47_s2_gs,94,0.887,0.984,0.984,4.56e-15,0.01053,0.000233,45.193133047210296,19,30,PASS,
ev3_ec1_n55_s3_gm,165,0.042,0.601,0.604,2.06e-15,0.04195,0.0005265,79.67711301044635,5,30,PASS,
ev3_ec1_n64_s1,64,0.11,1.567,1.563,2.68e-15,0.009158,6.777e-05,135.13353991441642,22,30,PASS,
ev3_ec1_n72_s2_gs,144,0.73,0.583,0.583,2.5e-15,0.02054,0.0003917,52.43809037528721,10,30,PASS,
ev3_ec1_n80_s3_gm,240,0.027,1.028,1.032,2.19e-15,0.08401,0.001009,83.26065411298316,3,30,PASS,
ev3_ec1_n89_s1,89,0.071,3.122,3.12,2.12e-15,0.01487,0.0001238,120.11308562197091,13,30,PASS,
ev3_ec1_n97_s2_gs,194,0.717,1.509,1.512,2.22e-15,0.03476,0.0006325,54.95652173913043,6,30,PASS,
ev3_ec4_n6_s3_gm,18,0.299,2.444,2.491,1.89e-15,0.003544,1.987e-05,178.35933568193255,30,30,PASS,
ev3_ec4_n15_s1,15,0.482,0.158,0.133,4.66e-15,0.003265,6.556e-06,498.0170835875534,30,30,PASS,
ev3_ec4_n23_s2_gs,46,0.261,1.768,1.77,3.43e-15,0.004574,3.13e-05,146.13418530351436,30,30,PASS,
ev3_ec4_n31_s3_gm,93,0.537,3.293,3.295,9.48e-15,0.008053,8.336e-05,96.60508637236083,24,30,PASS,
ev3_ec4_n40_s1,40,0.513,5.627,5.631,2.64e-15,0.005039,2.162e-05,233.07123034227567,30,30,FAIL,
ev3_ec4_n48_s2_gs,96,0.359,0.97,0.972,3.93e-15,0.009282,7.841e-05,118.37775793903839,22,30,PASS,
ev3_ec4_n56_s3_gm,168,0.765,0.653,0.653,2.24e-14,0.01659,0.000171,97.01754385964912,12,30,PASS,
ev3_ec4_n65_s1,65,0.901,1.075,1.074,1.14e-14,0.007894,4.8e-05,164.45833333333334,25,30,PASS,
ev3_ec4_n73_s2_gs,146,1.017,1.134,1.131,3.13e-14,0.01645,0.0002323,70.81360309944037,12,30,PASS,
ev3_ec4_n81_s3_gm,243,0.747,1.076,1.076,5.11e-14,0.03109,0.0003108,100.03217503217502,7,30,PASS,
ev3_ec4_n90_s1,90,0.554,0.873,0.876,1.34e-14,0.0119,0.0001719,69.22629435718441,17,30,PASS,
ev3_ec4_n98_s2_gs,196,1.014,0.545,0.545,4.73e-14,0.02675,0.0003636,73.56985698569856,8,30,PASS,
ev4_ec1_n7_s3_gm,21,0.404,0.198,0.154,6.68e-16,0.003813,1.74e-05,219.13793103448276,30,30,PASS,
ev4_ec1_n16_s1,16,0.314,0.41,0.4,1.39e-15,0.00344,1.299e-05,264.81909160892997,30,30,PASS,
ev4_ec1_n24_s2_gs,48,0.378,0.388,0.394,7.09e-16,0.005454,3.833e-05,142.29063396817114,30,30,PASS,
ev4_ec1_n32_s3_gm,96,0.059,1.712,1.717,1.5e-15,0.01707,0.0002705,63.105360443622914,12,30,PASS,
ev4_ec1_n41_s1,41,0.172,0.761,0.747,8.26e-16,0.006178,4.686e-05,131.83952198036704,30,30,PASS,
ev4_ec1_n49_s2_gs,98,0.31,0.531,0.526,1.52e-15,0.01239,0.0001347,91.98218262806236,16,30,PASS,
ev4_ec1_n57_s3_gm,171,0.036,3.137,3.136,1.29e-15,0.0475,0.0008061,58.92569160153827,5,30,PASS,
ev4_ec1_n66_s1,66,0.082,0.625,0.618,1.18e-15,0.01105,0.000127,87.00787401574804,18,30,PASS,
ev4_ec1_n74_s2_gs,148,0.252,0.525,0.523,1.16e-15,0.02446,0.0002939,83.2255869343314,9,30,PASS,
ev4_ec1_n82_s3_gm,246,0.027,3.564,3.57,1.46e-15,0.09434,0.001556,60.62982005141387,3,30,PASS,
ev4_ec1_n91_s1,91,0.061,0.882,0.884,8.91e-16,0.01734,0.0002111,82.14116532449077,12,30,PASS,
ev4_ec1_n99_s2_gs,198,0.336,0.449,0.451,2.45e-15,0.04112,0.001032,39.84496124031008,5,30,PASS,
ev4_ec4_n8_s3_gm,24,0.226,0.36,0.353,8.96e-16,0.003961,2.209e-05,179.3119058397465,30,30,PASS,
ev4_ec4_n17_s1,17,0.277,0.431,0.481,6.39e-16,0.003546,1.277e-05,277.68206734534067,30,30,PASS,
ev4_ec4_n25_s2_gs,50,0.295,0.292,0.311,9.42e-16,0.00552,4.239e-05,130.21939136588819,30,30,PASS,
ev4_ec4_n33_s3_gm,99,0.055,2.876,2.873,9.73e-16,0.01804,0.0002998,60.173448965977315,11,30,PASS,
ev4_ec4_n42_s1,42,0.143,0.711,0.718,1.09e-15,0.006091,5.004e-05,121.72262190247801,30,30,PASS,
ev4_ec4_n50_s2_gs,100,0.344,0.638,0.649,8.4e-16,0.01282,0.0001406,91.18065433854908,16,30,PASS,
ev4_ec4_n58_s3_gm,174,0.036,1.695,1.693,1.18e-15,0.04788,0.0008229,58.18446955887714,5,30,PASS,
ev4_ec4_n67_s1,67,0.077,0.714,0.717,1.11e-15,0.01094,0.0001382,79.16063675832127,18,30,PASS,
ev4_ec4_n75_s2_gs,150,0.288,0.445,0.439,1.21e-15,0.02493,0.0003026,82.38598810310641,8,30,PASS,
ev4_ec4_n83_s3_gm,249,0.022,6.684,6.681,9.12e-15,0.09703,0.001556,62.3586118251928,3,30,FAIL,
ev4_ec4_n92_s1,92,0.073,1.107,1.12,1.35e-15,0.01768,0.0002191,80.69374714742126,12,30,PASS,
ev4_ec4_n100_s2_gs,200,0.367,0.619,0.619,3.93e-15,0.04185,0.001084,38.6070110701107,5,30,PASS,
ev5_ec1_n9_s3_gm,27,0.266,0.749,0.767,1.49e-15,0.004162,2.198e-05,189.35395814376707,30,30,PASS,
ev5_ec1_n18_s1,18,0.385,5.241,5.203,2.97e-15,0.003529,9.567e-06,368.87216473293614,30,30,FAIL,
ev5_ec1_n26_s2_gs,52,0.795,1.381,1.377,2.67e-15,0.005566,4.776e-05,116.54103852596315,30,30,PASS,
ev5_ec1_n34_s3_gm,102,0.071,0.824,0.824,2.54e-15,0.01729,0.0002529,68.36694345591143,12,30,PASS,
ev5_ec1_n43_s1,43,0.147,1.805,1.796,2.54e-15,0.005907,5.711e-05,103.43197338469619,30,30,PASS,
ev5_ec1_n51_s2_gs,102,0.689,0.685,0.688,2.29e-15,0.01212,0.0001492,81.23324396782843,17,30,PASS,
ev5_ec1_n59_s3_gm,177,0.038,0.385,0.383,9.66e-15,0.04749,0.0005868,80.93047034764827,5,30,PASS,
ev5_ec1_n68_s1,68,0.085,5.515,5.514,2.47e-15,0.0103,6.573e-05,156.7016582991024,19,30,FAIL,
ev5_ec1_n76_s2_gs,152,0.737,0.421,0.42,4.3e-15,0.02277,0.0003891,58.51966075558982,9,30,PASS,
ev5_ec1_n84_s3_gm,252,0.028,1.296,1.297,2.85e-15,0.09435,0.0009767,96.60079860755606,3,30,PASS,
ev5_ec1_n93_s1,93,0.065,0.902,0.902,2.19e-15,0.01621,0.000179,90.55865921787709,13,30,PASS,
ev5_ec4_n2_s2_gs,4,2.333,0.502,0.488,1.92e-15,0.003202,1.574e-06,2034.3074968233798,30,30,PASS,
ev5_ec4_n10_s3_gm,30,0.596,0.115,0.12,2.01e-15,0.003793,2.313e-05,163.98616515348033,30,30,PASS,
ev5_ec4_n19_s1,19,0.385,1.222,1.224,2.17e-15,0.003686,9.598e-06,384.03834132110853,30,30,PASS,
ev5_ec4_n27_s2_gs,54,0.909,2.19,2.187,6.74e-15,0.005318,2.351e-05,226.2016163334751,30,30,PASS,
ev5_ec4_n35_s3_gm,105,0.135,1.693,1.697,2.79e-15,0.00926,8.691e-05,106.54700264641582,21,30,PASS,
ev5_ec4_n44_s1,44,0.159,0.913,0.911,2.11e-15,0.005961,6.697e-05,89.01000447961773,30,30,PASS,
ev5_ec4_n52_s2_gs,104,0.506,1.074,1.069,1.24e-14,0.01032,5.132e-05,201.091192517537,19,30,PASS,
ev5_ec4_n60_s3_gm,180,0.203,1.776,1.775,2.23e-15,0.02036,0.0001818,111.99119911991198,10,30,PASS,
ev5_ec4_n69_s1,69,0.102,3.465,3.465,2.5e-15,0.00956,4.61e-05,207.37527114967463,21,30,PASS,
ev5_ec4_n77_s2_gs,154,0.675,0.768,0.763,1.99e-14,0.01784,0.000219,81.46118721461188,12,30,PASS,
ev5_ec4_n85_s3_gm,255,0.141,0.782,0.782,2.34e-15,0.03829,0.0003111,123.07939569270329,6,30,PASS,
ev5_ec4_n94_s1,94,0.097,1.315,1.315,2.41e-15,0.01412,8.449e-05,167.12036927447036,14,30,PASS,
ev6_ec1_n3_s2_gs,6,0.892,0.25,0.333,1.5e-15,0.003108,2.9e-06,1071.7241379310344,30,30,PASS,
ev6_ec1_n11_s3_gm,33,0.206,0.855,0.865,1.4e-15,0.004731,3.806e-05,124.3037309511298,30,30,PASS,
ev6_ec1_n20_s1,20,0.39,4.245,4.193,9.29e-16,0.003708,1.91e-05,194.13612565445027,30,30,PASS,
ev6_ec1_n28_s2_gs,56,0.316,0.649,0.649,1.15e-15,0.006259,4.893e-05,127.91743306764765,30,30,PASS,
ev6_ec1_n36_s3_gm,108,0.068,1.255,1.254,1.75e-15,0.02004,0.0003511,57.07775562517801,10,30,PASS,
ev6_ec1_n45_s1,45,0.153,1.998,1.983,1.02e-15,0.006992,8.332e-05,83.91742678828614,28,30,PASS,
ev6_ec1_n53_s2_gs,106,0.412,0.748,0.742,9.16e-16,0.01506,0.0001621,92.90561381863047,14,30,PASS,
ev6_ec1_n61_s3_gm,183,0.036,0.557,0.556,4.35e-15,0.05153,0.0008952,57.56255585344057,4,30,PASS,
ev6_ec1_n70_s1,70,0.11,2.042,2.045,1.93e-15,0.012,0.0002024,59.28853754940712,17,30,PASS,
ev6_ec1_n78_s2_gs,156,0.335,1.722,1.726,1.16e-15,0.02857,0.0003221,88.699161751009,7,30,PASS,
ev6_ec1_n86_s3_gm,258,0.03,3.362,3.362,1.91e-15,0.1017,0.001735,58.61671469740634,3,30,PASS,
ev6_ec1_n95_s1,95,0.099,1.967,1.964,1.68e-15,0.02014,0.0003036,66.3372859025033,10,30,PASS,
ev7_ec1_n4_s2_gs,8,0.806,0.125,0.125,1.22e-15,0.00302,2.05e-06,1473.1707317073171,30,30,PASS,
ev7_ec1_n12_s3_gm,36,0.225,0.028,0.028,2.11e-15,0.003406,5.05e-06,674.4554455445545,30,30,PASS,
ev7_ec1_n21_s1,21,0.877,0.071,0.048,1.95e-15,0.003225,2.733e-06,1180.0219538968167,30,30,PASS,
ev7_ec1_n29_s2_gs,58,0.893,0.009,0.009,1.2e-14,0.003458,5.932e-06,582.9399865138233,30,30,PASS,
ev7_ec1_n37_s3_gm,111,0.742,0.014,0.005,3.08e-15,0.004837,8.993e-06,537.8627821639053,30,30,PASS,
ev7_ec1_n46_s1,46,0.751,0.022,0.022,7.85e-15,0.003447,4.605e-06,748.5342019543974,30,30,PASS,
ev7_ec1_n54_s2_gs,108,0.472,0.012,0.01,2.64e-14,0.004752,9.024e-05,52.659574468085104,30,30,PASS,
ev7_ec1_n62_s3_gm,186,0.733,0.005,0.005,2.57e-14,0.008136,0.0001887,43.11605723370429,25,30,PASS,
ev7_ec1_n71_s1,71,0.864,0.565,0.565,1.77e-14,0.005535,0.0001567,35.322271857051696,30,30,PASS,
ev7_ec1_n79_s2_gs,158,0.82,0.006,0.006,2.5e-14,0.006567,0.0001343,48.897989575577064,30,30,PASS,
ev7_ec1_n87_s3_gm,261,0.315,0.006,0.004,4.93e-14,0.01273,0.0006349,20.050401638053238,16,30,PASS,
ev7_ec1_n96_s1,96,0.749,0.005,0.01,3.53e-14,0.004417,0.0002002,22.062937062937063,30,30,PASS,
ev8_ec1_n5_s2_gs,10,0.632,0.147,0.211,1.17e-15,0.003108,4.761e-06,652.8040327662256,30,30,PASS,
ev8_ec1_n13_s3_gm,39,0.199,3.948,3.944,1.93e-15,0.004992,5.733e-05,87.07482993197279,30,30,PASS,
ev8_ec1_n22_s1,22,0.396,0.398,0.401,1.06e-15,0.003684,2.051e-05,179.61969770843493,30,30,PASS,
ev8_ec1_n30_s2_gs,60,0.219,0.084,0.087,9.42e-16,0.005661,5.877e-05,96.32465543644717,30,30,PASS,
ev8_ec1_n38_s3_gm,114,0.075,0.738,0.738,1.16e-15,0.02086,0.000464,44.956896551724135,10,30,PASS,
ev8_ec1_n47_s1,47,0.175,0.19,0.204,9.77e-16,0.005778,6.716e-05,86.03335318642048,30,30,PASS,
ev8_ec1_n55_s2_gs,110,0.53,0.259,0.262,1.56e-15,0.01198,0.0001912,62.656903765690366,17,30,PASS,
ev8_ec1_n63_s3_gm,189,0.041,0.352,0.356,1.41e-15,0.05282,0.001186,44.5362563237774,4,30,PASS,
ev8_ec1_n72_s1,72,0.099,0.261,0.258,7.69e-16,0.009154,0.0001475,62.061016949152545,22,30,PASS,
ev8_ec1_n80_s2_gs,160,0.461,0.149,0.151,1.08e-15,0.02072,0.0003443,60.18007551553877,10,30,PASS,
ev8_ec1_n88_s3_gm,264,0.032,0.59,0.584,8.25e-15,0.1036,0.002215,46.77200902934537,3,30,PASS,
ev8_ec1_n97_s1,97,0.083,0.297,0.296,9.05e-16,0.01389,0.0002405,57.75467775467776,15,30,PASS,
ev9_ec1_n6_s2_gs,12,0.695,8.945,8.983,1.1e-15,0.003288,9.17e-06,358.56052344601966,30,30,FAIL,
ev9_ec1_n14_s3_gm,42,0.27,0.262,0.268,2.19e-15,0.005027,8.138e-05,61.771934136151394,30,30,PASS,
ev9_ec1_n23_s1,23,0.425,0.654,0.643,1.54e-15,0.003534,1.959e-05,180.3981623277182,30,30,PASS,
ev9_ec1_n31_s2_gs,62,0.14,0.087,0.067,3.73e-15,0.008044,0.0001303,61.73445894090561,25,30,PASS,
ev9_ec1_n39_s3_gm,117,0.101,0.697,0.699,1.1e-15,0.01985,0.0001856,106.95043103448275,10,30,PASS,
ev9_ec1_n48_s1,48,0.188,0.228,0.229,1.54e-15,0.005478,7.047e-05,77.73520647083866,30,30,PASS,
ev9_ec1_n56_s2_gs,112,0.082,0.081,0.072,6.36e-15,0.0192,0.0003773,50.887887622581495,11,30,PASS,
ev9_ec1_n64_s3_gm,192,0.049,0.239,0.235,1.1e-15,0.04414,0.001251,35.28377298161471,5,30,PASS,
ev9_ec1_n73_s1,73,0.127,0.313,0.309,3.95e-15,0.008033,0.0001583,50.74542008843967,25,30,PASS,
ev9_ec1_n81_s2_gs,162,0.059,0.1,0.092,5.71e-15,0.03691,0.0007343,50.26555903581642,6,30,PASS,
ev9_ec1_n89_s3_gm,267,0.037,0.355,0.358,2.41e-15,0.08406,0.002286,36.77165354330709,3,30,PASS,
ev9_ec1_n98_s1,98,0.091,0.391,0.386,1.1e-15,0.01183,0.0002734,43.269934162399416,17,30,PASS,
tri2_n24_gs,48,0.161,0.68,0.692,1.48e-15,0.005215,3.431e-05,151.99650247741184,30,30,PASS,
tri2_n57_gm,171,0.025,0.076,0.072,2.21e-15,0.05153,0.0007339,70.21392560294318,4,30,PASS,
tri2_n91,91,0.122,2.824,2.82,1.79e-15,0.01733,0.0001468,118.05177111716623,12,30,PASS,
tri3_n25_gs,50,0.34,0.229,0.222,1.78e-15,0.005679,4.837e-05,117.40748397767211,30,30,PASS,
tri3_n58_gm,174,0.055,0.275,0.277,1.71e-15,0.02382,0.0003269,72.86631997552769,9,30,PASS,
tri3_n92,92,0.108,1.163,1.166,2.25e-15,0.01628,0.0002258,72.0992028343667,13,30,PASS,
tri4_n26_gs,52,0.099,0.389,0.376,1.79e-15,0.005909,4.015e-05,147.173100871731,30,30,PASS,
tri4_n59_gm,177,0.033,2.105,2.108,2.42e-15,0.05243,0.0008274,63.36717428087986,4,30,PASS,
tri4_n93,93,0.057,1.07,1.065,1.7e-15,0.01805,0.0001761,102.4985803520727,11,30,PASS,
tri5_n27_gs,54,0.096,0.477,0.478,1.02e-15,0.005903,4.145e-05,142.41254523522318,30,30,PASS,
tri5_n60_gm,180,0.026,0.117,0.116,6.62e-16,0.05565,0.0008091,68.78012606599926,4,30,PASS,
tri5_n94,94,0.064,2.446,2.443,6.93e-16,0.01839,0.000166,110.78313253012048,11,30,PASS,
tri6_n28_gs,56,0.266,0.102,0.104,1.22e-14,0.006156,7.667e-05,80.29216121038216,30,30,PASS,
tri6_n61_gm,183,0.025,3.169,3.168,3.36e-15,0.05441,0.0008313,65.45170215325395,4,30,PASS,
tri6_n95,95,0.047,0.261,0.259,4.37e-15,0.01879,0.0001578,119.0747782002535,11,30,PASS,
tri7_n29_gs,58,0.127,0.422,0.433,8.96e-16,0.006493,4.617e-05,140.63244531080787,30,30,PASS,
tri7_n62_gm,186,0.027,2.596,2.599,1.15e-15,0.05441,0.0008227,66.13589400753617,4,30,PASS,
tri7_n96,96,0.069,1.749,1.725,9.98e-16,0.01905,0.0001658,114.89746682750302,11,30,PASS,
ev8_ec1_n97_s0_gm,291,0.025,164.183,164.182,2.48e-15,0.121,0.00266,45.48872180451128,-1,-1,FAIL,
ev3_ec1_n53_s2_gm,159,0.035,156.281,156.281,3.46e-15,0.0389,0.000491,79.22606924643584,-1,-1,FAIL,
ev8_ec1_n80_s3_gm,240,0.036,142.213,142.215,7.88e-15,0.0833,0.00189,44.074074074074076,-1,-1,FAIL,
ev8_ec1_n48_s2_gm,144,0.05,118.719,118.723,1.07e-15,0.0317,0.000704,45.02840909090909,-1,-1,FAIL,
ev8_ec1_n92_s1_gm,276,0.027,99.409,99.411,2.13e-15,0.109,0.00249,43.77510040160642,-1,-1,FAIL,
ev8_ec1_n91_s3_gm,273,0.031,63.194,63.193,1.39e-15,0.109,0.00237,45.9915611814346,-1,-1,FAIL,
ev3_ec1_n35_s3_gm,105,0.067,40.3,40.298,2.58e-15,0.0196,0.00026,75.38461538461539,-1,-1,FAIL,
ev8_ec1_n86_s0_gm,258,0.032,39.054,39.051,6.63e-15,0.0966,0.00217,44.516129032258064,-1,-1,FAIL,
ev4_ec4_n3_s0_gs,6,1.067,37.397,37.415,1.65e-15,0.00313,2.84e-06,1102.1126760563382,-1,-1,FAIL,
ev5_ec1_n100_s2_gm,300,0.025,31.713,31.713,2.43e-15,0.131,0.00106,123.58490566037737,-1,-1,FAIL,
ev8_ec1_n90_s3_gm,270,0.033,31.692,31.694,1.5e-15,0.105,0.00227,46.25550660792952,-1,-1,FAIL,
ev5_ec1_n86_s3_gm,258,0.029,30.28,30.278,4.3e-15,0.0964,0.00102,94.50980392156862,-1,-1,FAIL,
ev5_ec1_n70_s2_gm,210,0.033,25.052,25.046,6.08e-15,0.0648,0.00051,127.05882352941175,-1,-1,FAIL,
tri4_n86_gm,258,0.019,23.662,23.659,6.21e-15,0.106,0.0015,70.66666666666666,-1,-1,FAIL,
ev4_ec1_n76_s3_gm,228,0.024,22.977,22.979,6.1e-15,0.0812,0.00134,60.59701492537313,-1,-1,FAIL,
ev6_ec1_n76_s3_gm,228,0.034,22.924,22.923,1.48e-15,0.0784,0.00144,54.444444444444436,-1,-1,FAIL,
ev8_ec1_n79_s3_gm,237,0.039,22.764,22.761,3.22e-15,0.08,0.00183,43.71584699453552,-1,-1,FAIL,
ev9_ec1_n14_s3_gs,28,0.387,22.673,22.643,4.17e-15,0.00421,2.5e-05,168.4,-1,-1,FAIL,
ev3_ec4_n13_s1,13,0.582,22.668,22.667,2.19e-15,0.00335,7.08e-06,473.16384180790965,-1,-1,FAIL,
ev5_ec4_n20_s2,20,0.686,22.638,22.66,3.6e-15,0.00363,8.22e-06,441.6058394160584,-1,-1,FAIL,
ev8_ec1_n63_s0_gm,189,0.048,21.797,21.801,4.51e-15,0.0542,0.00122,44.42622950819672,-1,-1,FAIL,
ev4_ec1_n40_s2_gm,120,0.055,21.53,21.542,1.32e-15,0.025,0.00041,60.97560975609757,-1,-1,FAIL,
ev4_ec4_n64_s2_gm,192,0.029,21.436,21.436,2.06e-15,0.0567,0.000992,57.15725806451613,-1,-1,FAIL,
ev3_ec1_n21_s2,21,0.289,21.069,21.026,3.16e-15,0.00375,1.28e-05,292.96875,-1,-1,FAIL,
ev5_ec1_n93_s2_gm,279,0.023,20.845,20.845,2.17e-15,0.114,0.000941,121.14771519659936,-1,-1,FAIL,
ev3_ec1_n14_s0,14,0.438,19.872,19.873,2.66e-15,0.00339,7.56e-06,448.41269841269843,-1,-1,FAIL,
ev8_ec1_n23_s2_gm,69,0.11,18.857,18.855,2.21e-15,0.00987,0.000187,52.780748663101605,-1,-1,FAIL,
ev9_ec1_n10_s3_gs,20,0.421,18.764,18.79,1.1e-15,0.00367,1.56e-05,235.25641025641028,-1,-1,FAIL,
ev5_ec1_n44_s3,44,0.149,18.402,18.405,2.43e-15,0.00622,5.77e-05,107.79896013864818,-1,-1,FAIL,
ev3_ec4_n28_s0,28,0.285,18.235,18.213,2.33e-15,0.00413,4.09e-05,100.97799511002445,-1,-1,FAIL,
